Date_Time,Temp_C,Humidity_%,Wind_Speed_kmh,Pressure_hPa,US_AQI,PM2.5_ugm3,PM10_ugm3,NO2_ugm3,CO_ugm3,SO2_ugm3,O3_ugm3
2026-01-07T15:00,23.8,25,11.8,1018.3,120,22.2,27.1,4.7,436.0,11.3,135.0
2026-01-07T16:00,23.5,25,12.3,1018.2,120,22.2,26.8,6.0,475.0,11.3,133.0
2026-01-07T17:00,22.7,27,12.1,1018.3,121,27.6,31.7,9.9,543.0,12.5,128.0
2026-01-07T18:00,21.8,28,12.2,1018.8,120,33.8,37.0,16.8,669.0,12.7,113.0
2026-01-07T19:00,20.9,29,13.7,1019.6,120,37.4,40.3,26.1,823.0,12.9,93.0
2026-01-07T20:00,19.9,33,13.6,1020.1,119,36.6,39.6,32.2,914.0,13.0,77.0
2026-01-07T21:00,18.7,40,12.9,1020.8,118,36.2,39.2,32.3,890.0,12.9,71.0
2026-01-07T22:00,17.6,47,13.6,1021.0,117,36.9,39.8,29.1,803.0,12.8,69.0
2026-01-07T23:00,17.0,50,14.4,1021.3,116,38.0,40.7,25.0,714.0,12.6,71.0
2026-01-08T00:00,16.7,50,14.1,1020.9,115,38.4,40.9,20.2,637.0,12.4,77.0
2026-01-08T01:00,16.2,50,13.7,1020.4,113,38.1,40.3,14.5,557.0,12.3,87.0
2026-01-08T02:00,15.9,50,13.5,1020.3,112,37.4,39.2,10.0,496.0,12.3,94.0
2026-01-08T03:00,15.6,50,13.4,1020.3,111,36.7,38.2,7.2,448.0,12.6,96.0
2026-01-08T04:00,15.2,51,14.4,1020.2,109,36.2,37.6,5.6,418.0,13.1,96.0
2026-01-08T05:00,15.0,51,14.2,1020.3,107,38.0,39.1,6.1,443.0,14.7,95.0
2026-01-08T06:00,14.9,52,14.3,1020.6,106,38.3,39.7,10.8,579.0,15.0,88.0
2026-01-08T07:00,14.6,53,13.2,1021.3,104,39.9,41.3,17.1,771.0,15.5,78.0
2026-01-08T08:00,14.6,53,13.1,1021.7,103,42.6,44.0,20.5,886.0,15.9,76.0
2026-01-08T09:00,15.7,50,10.0,1022.6,102,43.4,44.9,18.1,855.0,16.4,88.0
2026-01-08T10:00,17.6,45,11.4,1022.9,100,40.6,42.3,12.7,748.0,16.8,107.0
2026-01-08T11:00,19.5,36,12.6,1023.0,99,33.8,35.2,8.3,645.0,16.6,123.0
2026-01-08T12:00,20.8,26,13.4,1021.9,98,27.1,28.1,6.2,563.0,15.3,130.0
2026-01-08T13:00,21.9,21,12.4,1020.8,98,22.6,23.5,5.0,484.0,13.5,134.0
2026-01-08T14:00,22.5,18,10.8,1019.5,98,20.3,21.1,4.8,440.0,12.2,135.0
2026-01-08T15:00,22.6,18,10.5,1018.9,98,19.3,20.1,4.9,431.0,11.8,135.0
2026-01-08T16:00,22.5,19,10.5,1018.7,97,19.3,20.1,6.0,457.0,12.0,133.0
2026-01-08T17:00,21.9,20,10.4,1018.6,97,11.7,11.9,9.9,544.0,12.6,124.0
2026-01-08T18:00,21.0,22,9.7,1019.0,96,17.9,18.2,19.7,757.0,12.8,106.0
2026-01-08T19:00,20.0,25,11.4,1019.8,94,23.6,24.0,33.0,1031.0,13.0,82.0
2026-01-08T20:00,19.0,28,12.2,1020.4,93,23.6,24.0,41.5,1199.0,13.1,64.0
2026-01-08T21:00,18.0,32,12.1,1020.9,92,23.2,23.8,40.9,1170.0,13.0,59.0
2026-01-08T22:00,17.0,39,10.9,1020.9,91,23.8,24.6,35.4,1034.0,12.8,60.0
2026-01-08T23:00,16.0,45,10.5,1020.9,90,25.0,25.9,29.7,901.0,12.5,62.0
2026-01-09T00:00,15.6,48,10.7,1020.4,88,25.8,26.9,25.0,800.0,12.0,64.0
2026-01-09T01:00,15.1,49,10.4,1020.5,87,25.8,26.9,20.1,700.0,11.5,68.0
2026-01-09T02:00,14.8,49,10.3,1020.4,86,25.4,26.7,15.9,620.0,11.2,72.0
2026-01-09T03:00,14.5,49,9.9,1020.0,85,25.3,26.7,11.7,534.0,11.4,77.0
2026-01-09T04:00,14.2,49,9.4,1019.8,84,25.5,27.0,8.2,467.0,11.9,83.0
2026-01-09T05:00,13.8,48,8.9,1019.5,83,24.7,26.1,8.0,511.0,11.9,84.0
2026-01-09T06:00,13.4,48,8.8,1019.6,82,25.5,26.9,15.0,779.0,13.0,76.0
2026-01-09T07:00,13.1,49,8.5,1019.6,81,28.2,29.6,24.4,1159.0,14.5,65.0
2026-01-09T08:00,13.2,49,8.0,1020.4,80,32.9,34.3,29.7,1402.0,16.0,63.0
2026-01-09T09:00,14.6,45,6.2,1021.4,79,35.2,36.4,27.0,1389.0,17.4,76.0
2026-01-09T10:00,16.8,38,6.6,1022.2,78,31.5,33.1,20.2,1240.0,18.7,98.0
2026-01-09T11:00,19.1,31,7.3,1022.2,77,25.4,27.0,14.2,1063.0,19.7,117.0
2026-01-09T12:00,21.0,25,7.1,1021.5,77,22.4,24.1,10.5,860.0,20.1,130.0
2026-01-09T13:00,22.1,22,6.4,1020.5,76,21.7,24.0,7.7,629.0,20.1,140.0
2026-01-09T14:00,22.8,21,5.5,1019.4,76,21.8,25.0,6.3,476.0,20.1,146.0
2026-01-09T15:00,23.0,21,5.2,1018.5,76,21.6,25.1,5.2,420.0,20.2,149.0
2026-01-09T16:00,23.1,21,4.8,1017.9,76,21.3,24.8,5.5,443.0,20.3,148.0
2026-01-09T17:00,22.6,21,4.2,1017.9,80,10.6,11.3,11.5,593.0,21.2,136.0
2026-01-09T18:00,21.8,23,2.0,1018.1,93,20.3,20.7,34.5,1019.0,20.8,103.0
2026-01-09T19:00,20.6,28,1.5,1018.9,94,33.2,33.5,65.4,1573.0,20.2,58.0
2026-01-09T20:00,19.5,27,6.2,1019.5,81,25.3,25.4,82.2,1860.0,19.0,29.0
2026-01-09T21:00,18.6,26,9.2,1020.0,78,18.0,18.2,71.4,1626.0,16.6,34.0
2026-01-09T22:00,17.3,31,11.0,1020.3,77,14.6,14.8,46.5,1124.0,13.5,55.0
2026-01-09T23:00,16.5,35,11.6,1020.6,77,13.4,13.8,26.4,721.0,11.3,72.0
2026-01-10T00:00,16.1,37,11.1,1020.4,75,13.8,14.2,18.5,566.0,10.7,76.0
2026-01-10T01:00,15.4,40,10.6,1020.1,74,14.7,15.3,15.3,511.0,10.9,77.0
2026-01-10T02:00,14.9,43,10.8,1019.8,73,15.5,16.5,13.1,472.0,11.4,77.0
2026-01-10T03:00,14.3,46,10.6,1019.8,73,16.4,17.6,10.0,400.0,12.1,80.0
2026-01-10T04:00,14.1,46,10.7,1020.0,72,17.4,18.6,7.9,345.0,13.1,84.0
2026-01-10T05:00,13.7,47,11.2,1019.7,71,19.7,21.0,8.8,377.0,14.1,82.0
2026-01-10T06:00,13.6,46,10.7,1020.0,71,21.4,22.7,15.1,583.0,15.3,75.0
2026-01-10T07:00,13.4,46,10.6,1020.6,70,24.8,26.1,23.5,877.0,17.1,67.0
2026-01-10T08:00,13.5,45,10.3,1021.0,70,30.3,31.4,28.2,1066.0,19.1,66.0
2026-01-10T09:00,14.9,41,9.2,1021.6,70,32.7,33.9,25.7,1058.0,21.7,80.0
2026-01-10T10:00,17.4,35,8.2,1021.9,69,31.2,32.7,19.6,946.0,24.4,102.0
2026-01-10T11:00,19.5,30,8.3,1021.9,69,30.4,32.6,14.1,820.0,26.1,121.0
2026-01-10T12:00,21.2,24,6.8,1021.2,70,28.0,30.9,10.6,688.0,25.7,133.0
2026-01-10T13:00,22.3,22,5.2,1020.1,70,25.7,28.7,7.7,542.0,24.1,142.0
2026-01-10T14:00,23.0,23,5.4,1019.1,71,25.1,28.2,6.4,449.0,23.0,147.0
2026-01-10T15:00,23.3,23,6.1,1018.4,71,25.1,28.5,4.3,368.0,22.9,152.0
2026-01-10T16:00,23.3,23,5.9,1018.0,71,25.6,28.9,3.7,340.0,23.2,153.0
2026-01-10T17:00,23.0,26,7.1,1017.9,86,24.6,26.0,12.1,556.0,25.8,143.0
2026-01-10T18:00,22.3,27,4.7,1018.5,99,34.1,35.3,39.1,1315.0,28.3,106.0
2026-01-10T19:00,21.5,29,4.1,1019.2,100,54.7,55.6,75.4,2317.0,31.5,55.0
2026-01-10T20:00,20.0,34,8.6,1020.2,86,57.7,58.4,97.0,2856.0,32.3,21.0
2026-01-10T21:00,18.9,32,8.0,1020.7,79,46.3,46.9,90.2,2486.0,28.5,21.0
2026-01-10T22:00,17.5,35,9.7,1021.1,81,39.6,40.2,68.6,1653.0,22.4,37.0
2026-01-10T23:00,16.5,39,8.8,1021.5,84,36.7,37.6,48.5,990.0,17.3,53.0
2026-01-11T00:00,15.7,44,9.3,1021.4,86,35.9,37.1,34.6,755.0,14.6,62.0
2026-01-11T01:00,14.9,48,9.6,1021.1,88,35.6,37.3,22.3,690.0,13.0,70.0
2026-01-11T02:00,14.3,52,9.1,1021.0,90,35.5,37.4,13.3,648.0,12.1,76.0
2026-01-11T03:00,13.8,54,9.1,1020.7,91,35.9,38.0,8.6,556.0,11.9,79.0
2026-01-11T04:00,13.4,55,9.6,1020.8,93,36.6,38.6,7.3,488.0,12.5,79.0
2026-01-11T05:00,12.9,54,9.8,1020.9,95,37.8,39.9,10.2,516.0,13.2,70.0
2026-01-11T06:00,12.4,57,10.0,1021.5,96,39.0,41.1,16.3,735.0,14.1,63.0
2026-01-11T07:00,12.1,58,10.6,1022.1,98,41.6,43.8,24.5,1050.0,15.3,55.0
2026-01-11T08:00,12.1,58,10.5,1022.7,99,46.1,48.3,29.1,1253.0,16.8,55.0
2026-01-11T09:00,13.6,52,9.1,1023.6,101,48.4,50.4,26.9,1249.0,18.9,71.0
2026-01-11T10:00,16.1,43,8.8,1024.4,103,44.0,46.7,21.2,1134.0,21.3,96.0
2026-01-11T11:00,19.1,32,7.6,1024.2,104,41.0,44.4,15.9,985.0,22.5,116.0
2026-01-11T12:00,21.2,24,7.6,1023.1,105,36.1,39.6,11.9,790.0,21.7,128.0
2026-01-11T13:00,22.6,21,8.2,1021.7,106,30.3,33.8,8.2,562.0,19.7,136.0
2026-01-11T14:00,23.5,17,8.3,1020.5,106,26.6,29.7,6.2,418.0,17.8,140.0
2026-01-11T15:00,23.8,16,8.5,1019.7,107,24.2,27.1,5.7,416.0,16.1,140.0
2026-01-11T16:00,23.6,16,8.8,1019.3,106,22.7,25.3,6.9,499.0,14.4,136.0
2026-01-11T17:00,23.0,16,9.5,1019.3,106,22.7,24.9,11.3,612.0,13.2,127.0
2026-01-11T18:00,21.6,19,9.5,1019.8,106,30.5,31.9,22.6,775.0,12.8,107.0
2026-01-11T19:00,20.4,23,10.8,1020.6,106,36.4,37.5,37.0,967.0,12.8,82.0
2026-01-11T20:00,19.0,27,11.6,1021.0,104,35.6,36.6,45.3,1073.0,12.9,65.0
2026-01-11T21:00,17.5,32,11.8,1021.1,101,35.4,36.6,41.7,1020.0,13.0,63.0
2026-01-11T22:00,16.4,39,11.5,1021.4,100,36.8,38.1,31.9,880.0,13.2,70.0
2026-01-11T23:00,15.4,42,10.8,1021.5,100,38.9,40.3,23.5,757.0,13.1,75.0
2026-01-12T00:00,14.7,46,10.5,1021.1,100,40.5,42.1,19.4,690.0,12.6,76.0
2026-01-12T01:00,14.1,48,9.8,1020.8,101,41.3,43.1,16.6,640.0,11.9,76.0
2026-01-12T02:00,13.6,49,9.6,1020.7,101,41.4,43.3,14.4,594.0,11.3,76.0
2026-01-12T03:00,13.2,49,8.9,1020.4,102,41.3,43.2,11.3,504.0,10.8,78.0
2026-01-12T04:00,12.8,48,8.9,1020.3,102,40.6,42.5,8.6,418.0,10.5,80.0
2026-01-12T05:00,12.5,47,8.9,1020.0,103,40.4,42.5,9.2,466.0,10.2,79.0
2026-01-12T06:00,11.9,48,8.7,1020.1,103,41.3,43.5,18.6,769.0,11.2,67.0
2026-01-12T07:00,11.4,48,8.0,1020.5,103,44.6,46.9,31.3,1205.0,12.6,51.0
2026-01-12T08:00,11.2,49,7.9,1021.0,104,52.2,54.4,39.2,1540.0,14.1,46.0
2026-01-12T09:00,12.7,44,5.7,1021.3,104,57.4,59.4,37.8,1700.0,15.1,60.0
2026-01-12T10:00,15.2,39,4.5,1022.0,105,54.5,57.4,31.6,1758.0,16.1,85.0
2026-01-12T11:00,18.2,32,3.1,1021.8,106,54.1,58.2,25.5,1698.0,18.7,109.0
2026-01-12T12:00,20.5,28,1.8,1021.0,108,50.2,54.4,20.5,1441.0,24.1,130.0
2026-01-12T13:00,22.0,29,1.4,1019.6,109,46.1,49.8,15.6,1065.0,31.0,150.0
2026-01-12T14:00,22.8,33,4.1,1018.7,111,44.5,48.1,12.8,790.0,36.7,165.0
2026-01-12T15:00,22.8,40,7.3,1018.0,113,43.9,47.5,9.6,683.0,40.1,177.0
2026-01-12T16:00,22.2,45,9.0,1017.7,115,43.7,47.3,8.6,678.0,42.3,183.0
2026-01-12T17:00,21.2,50,8.7,1017.8,117,27.4,28.5,17.2,794.0,38.6,168.0
2026-01-12T18:00,20.2,57,6.5,1018.0,117,42.6,43.8,50.5,1070.0,38.5,124.0
2026-01-12T19:00,19.7,62,5.6,1018.7,123,58.7,59.8,96.0,1468.0,38.3,64.0
2026-01-12T20:00,19.4,65,4.5,1019.3,121,67.1,68.5,126.7,1891.0,38.8,20.0
2026-01-12T21:00,18.9,74,0.9,1019.8,124,77.1,78.7,128.8,2433.0,41.3,8.0
2026-01-12T22:00,18.5,73,1.0,1020.1,129,79.2,80.6,116.2,3000.0,44.4,12.0
2026-01-12T23:00,17.2,75,2.8,1020.4,133,71.5,72.4,103.8,3219.0,44.3,16.0
2026-01-13T00:00,17.0,69,4.6,1020.3,136,62.9,63.1,97.8,2811.0,37.9,15.0
2026-01-13T01:00,16.0,62,6.1,1020.2,139,53.9,54.1,92.0,2054.0,28.3,15.0
2026-01-13T02:00,15.1,52,6.2,1020.2,140,47.4,47.5,82.7,1410.0,20.8,18.0
2026-01-13T03:00,14.4,48,7.7,1019.9,141,43.3,43.5,65.5,1010.0,17.7,29.0
2026-01-13T04:00,13.9,47,8.1,1019.7,141,41.0,41.1,44.9,723.0,16.6,43.0
2026-01-13T05:00,13.3,48,7.6,1019.4,141,38.8,39.0,32.8,620.0,16.4,51.0
2026-01-13T06:00,12.9,49,7.6,1019.6,141,36.6,36.8,34.8,820.0,17.0,49.0
2026-01-13T07:00,12.6,51,8.3,1020.4,140,36.6,36.8,37.2,1203.0,17.8,46.0
2026-01-13T08:00,12.6,51,8.2,1020.9,139,39.2,39.6,37.1,1481.0,19.0,51.0
2026-01-13T09:00,14.2,46,6.2,1021.7,138,39.6,39.8,32.3,1549.0,20.7,69.0
2026-01-13T10:00,16.7,41,5.7,1022.3,136,31.7,32.1,25.1,1512.0,22.7,94.0
2026-01-13T11:00,19.7,36,5.9,1022.2,134,27.5,28.3,18.6,1393.0,24.4,116.0
2026-01-13T12:00,22.0,31,6.0,1021.2,131,25.3,26.8,13.7,1135.0,25.4,131.0
2026-01-13T13:00,23.2,32,4.5,1019.9,128,24.6,27.4,9.7,796.0,26.0,143.0
2026-01-13T14:00,24.0,32,3.1,1018.7,126,25.0,28.8,7.5,571.0,26.6,150.0
2026-01-13T15:00,24.4,33,1.6,1018.0,124,25.7,30.2,4.4,498.0,26.7,154.0
2026-01-13T16:00,24.2,34,2.3,1017.6,122,26.7,31.3,3.2,541.0,26.8,153.0
2026-01-13T17:00,23.0,42,9.1,1017.5,121,27.4,31.4,13.2,781.0,28.7,138.0
2026-01-13T18:00,21.2,50,9.8,1017.7,121,38.9,42.4,38.7,1379.0,31.0,105.0
2026-01-13T19:00,20.5,51,5.1,1018.4,120,56.6,59.6,73.4,2176.0,34.1,58.0
2026-01-13T20:00,20.3,52,0.5,1019.0,120,63.1,65.7,96.7,2776.0,36.6,24.0
2026-01-13T21:00,19.9,53,4.3,1019.4,120,68.7,70.8,97.6,3022.0,38.4,13.0
2026-01-13T22:00,19.2,52,4.3,1019.7,119,73.3,75.2,87.0,3071.0,39.6,15.0
2026-01-13T23:00,17.8,53,3.4,1019.6,118,74.5,75.9,76.8,3002.0,38.5,16.0
2026-01-14T00:00,18.1,45,4.6,1019.1,118,71.2,72.2,70.9,2813.0,33.6,14.0
2026-01-14T01:00,17.4,46,4.4,1018.9,119,67.1,68.0,65.3,2505.0,26.4,12.0
2026-01-14T02:00,16.5,49,3.7,1018.5,121,63.6,64.7,59.8,2160.0,20.6,11.0
2026-01-14T03:00,15.9,52,4.0,1018.1,122,61.0,62.2,53.4,1678.0,17.1,11.0
2026-01-14T04:00,15.4,55,4.7,1017.5,124,58.6,59.6,46.9,1159.0,15.0,11.0
2026-01-14T05:00,14.7,55,4.0,1017.6,126,54.7,56.0,46.0,985.0,15.8,13.0
2026-01-14T06:00,14.4,57,3.3,1017.7,128,54.1,55.4,47.3,1527.0,17.5,9.0
2026-01-14T07:00,14.2,58,2.3,1018.1,129,57.6,59.0,48.7,2413.0,19.9,5.0
2026-01-14T08:00,14.4,58,3.1,1018.4,132,69.2,70.5,47.4,2917.0,22.4,13.0
2026-01-14T09:00,16.4,52,2.5,1018.7,135,69.8,71.2,41.4,2647.0,25.2,42.0
2026-01-14T10:00,19.4,49,1.1,1019.1,138,48.1,51.3,32.6,1993.0,28.1,83.0
2026-01-14T11:00,21.6,50,2.9,1019.0,140,32.2,40.2,24.6,1402.0,29.6,115.0
2026-01-14T12:00,23.0,51,5.4,1018.1,140,26.3,37.8,17.9,1001.0,28.5,130.0
2026-01-14T13:00,23.7,52,8.6,1017.0,140,24.2,38.0,11.9,663.0,26.0,136.0
2026-01-14T14:00,23.9,56,10.4,1016.0,140,23.0,37.5,8.3,443.0,23.9,137.0
2026-01-14T15:00,23.6,60,10.8,1015.5,140,21.9,36.6,6.8,358.0,23.0,134.0
2026-01-14T16:00,23.2,65,10.7,1015.4,140,21.1,35.2,7.8,392.0,22.6,127.0
2026-01-14T17:00,22.9,66,9.6,1015.2,139,19.6,32.5,12.9,557.0,20.8,106.0
2026-01-14T18:00,21.8,71,7.3,1015.6,138,22.2,32.5,28.4,962.0,20.0,82.0
2026-01-14T19:00,21.1,76,6.0,1016.0,136,28.5,37.4,49.7,1498.0,19.0,49.0
2026-01-14T20:00,20.8,78,5.5,1016.5,133,30.7,39.3,64.8,1849.0,18.1,24.0
2026-01-14T21:00,20.5,81,4.8,1016.7,130,31.9,40.3,68.7,1866.0,17.7,16.0
2026-01-14T22:00,20.0,86,4.2,1016.8,126,32.2,40.4,66.4,1698.0,17.6,17.0
2026-01-14T23:00,19.8,86,5.8,1016.7,122,31.7,40.9,61.4,1482.0,16.9,21.0
2026-01-15T00:00,19.6,84,7.5,1016.4,118,30.2,40.0,53.4,1225.0,15.3,28.0
2026-01-15T01:00,19.4,85,7.5,1016.0,113,28.1,37.8,42.6,919.0,13.3,37.0
2026-01-15T02:00,19.2,85,7.1,1015.2,109,26.1,35.6,33.5,674.0,11.5,45.0
2026-01-15T03:00,18.7,88,4.6,1014.8,105,26.4,36.1,26.7,442.0,10.0,50.0
2026-01-15T04:00,18.4,89,5.0,1014.7,102,27.8,38.0,21.7,271.0,8.7,53.0
2026-01-15T05:00,16.8,91,2.7,1014.6,99,31.9,41.4,18.9,419.0,7.9,53.0
2026-01-15T06:00,16.4,93,1.8,1014.8,97,36.2,45.5,25.3,1247.0,9.9,39.0
2026-01-15T07:00,16.0,95,0.9,1015.4,95,45.8,52.6,34.1,2394.0,12.7,20.0
2026-01-15T08:00,16.4,95,1.3,1015.8,94,62.4,68.0,40.7,3028.0,15.6,13.0
2026-01-15T09:00,17.8,92,2.6,1016.6,93,67.8,72.6,44.3,2656.0,18.5,29.0
2026-01-15T10:00,20.7,78,2.8,1017.4,93,64.7,69.4,45.6,1772.0,21.4,57.0
2026-01-15T11:00,22.9,70,3.6,1017.4,95,41.2,47.7,42.9,1030.0,23.9,82.0
2026-01-15T12:00,24.0,64,7.7,1016.7,96,26.0,34.7,32.6,666.0,26.0,102.0
2026-01-15T13:00,24.5,60,11.4,1016.0,96,21.1,28.3,18.2,444.0,27.5,120.0
2026-01-15T14:00,24.6,55,12.1,1015.1,95,18.7,24.9,8.0,309.0,27.9,130.0
2026-01-15T15:00,24.5,56,11.1,1014.5,95,17.3,23.5,3.9,218.0,26.2,130.0
2026-01-15T16:00,24.1,58,11.0,1014.0,94,16.0,22.6,3.9,215.0,23.2,121.0
2026-01-15T17:00,23.8,61,11.3,1014.0,94,12.3,17.1,10.0,377.0,18.5,104.0
2026-01-15T18:00,22.9,67,9.5,1014.1,93,15.5,19.8,28.3,807.0,18.6,78.0
2026-01-15T19:00,22.1,73,8.0,1014.6,93,25.4,29.5,53.4,1403.0,18.8,43.0
2026-01-15T20:00,21.6,75,6.8,1015.2,92,32.0,36.3,72.3,1938.0,20.1,16.0
2026-01-15T21:00,21.2,77,5.2,1015.5,93,39.3,44.7,78.6,2381.0,23.5,7.0
2026-01-15T22:00,20.6,79,5.5,1015.4,93,46.8,53.1,78.5,2762.0,27.8,6.0
2026-01-15T23:00,19.1,84,3.2,1015.6,95,52.3,59.3,77.6,2953.0,30.7,6.0
2026-01-16T00:00,19.2,81,4.2,1015.2,96,55.3,62.9,77.5,2863.0,30.8,5.0
2026-01-16T01:00,18.9,82,4.0,1014.9,99,55.5,63.6,76.7,2583.0,29.3,5.0
2026-01-16T02:00,18.5,82,3.5,1014.8,101,55.1,63.6,75.6,2247.0,27.7,6.0
2026-01-16T03:00,18.1,85,2.5,1014.6,104,53.0,61.7,74.6,1795.0,26.0,8.0
2026-01-16T04:00,17.7,86,1.9,1014.5,107,49.4,58.8,73.4,1287.0,24.2,12.0
2026-01-16T05:00,16.9,89,3.5,1014.4,109,48.9,59.8,56.2,1046.0,16.4,26.0
2026-01-16T06:00,16.8,89,5.1,1014.6,111,54.7,66.1,57.1,1353.0,18.3,19.0
2026-01-16T07:00,16.9,88,5.1,1014.9,113,63.3,73.6,58.1,1927.0,20.9,11.0
2026-01-16T08:00,17.2,86,4.1,1015.5,115,76.8,85.4,56.6,2240.0,23.7,13.0
2026-01-16T09:00,18.7,79,3.5,1015.9,116,74.0,81.5,51.2,2019.0,27.0,33.0
2026-01-16T10:00,21.1,69,2.3,1016.3,117,66.6,74.5,43.3,1538.0,30.5,62.0
2026-01-16T11:00,23.2,62,4.8,1016.4,117,37.8,53.9,34.7,1092.0,31.7,87.0
2026-01-16T12:00,24.4,57,9.8,1015.5,117,24.6,38.5,24.6,757.0,28.9,103.0
2026-01-16T13:00,24.9,53,11.6,1014.4,117,21.7,32.9,13.8,456.0,23.9,114.0
2026-01-16T14:00,24.8,53,11.5,1013.5,117,19.5,28.5,6.6,259.0,20.1,119.0
2026-01-16T15:00,25.0,51,11.1,1012.8,117,18.0,25.8,3.7,182.0,19.0,118.0
2026-01-16T16:00,24.8,50,11.9,1012.5,117,16.6,24.0,4.4,208.0,19.1,110.0
2026-01-16T17:00,24.0,54,11.8,1012.5,117,14.9,22.7,9.8,352.0,17.2,94.0
2026-01-16T18:00,22.8,67,8.5,1012.7,117,17.1,24.2,23.5,729.0,16.9,75.0
2026-01-16T19:00,21.8,76,6.9,1013.1,117,23.1,29.9,42.4,1225.0,16.4,48.0
2026-01-16T20:00,21.5,79,7.0,1013.5,117,27.1,34.3,56.1,1508.0,16.0,28.0
2026-01-16T21:00,21.3,79,7.3,1013.5,117,29.7,37.8,60.4,1386.0,15.9,22.0
2026-01-16T22:00,21.1,79,7.2,1013.4,116,31.7,41.3,59.5,1051.0,15.8,22.0
2026-01-16T23:00,20.9,78,7.0,1013.4,114,32.9,44.4,55.7,754.0,15.2,26.0
2026-01-17T00:00,21.0,77,8.8,1013.0,112,33.1,46.2,48.5,577.0,13.5,32.0
2026-01-17T01:00,20.9,78,8.5,1012.7,110,31.2,44.7,38.4,437.0,11.3,42.0
2026-01-17T02:00,20.6,81,7.5,1012.4,107,29.5,44.1,29.5,333.0,9.5,50.0
2026-01-17T03:00,20.5,83,8.0,1012.1,104,28.4,45.5,21.7,252.0,8.5,58.0
2026-01-17T04:00,20.5,83,9.1,1012.2,102,26.8,44.4,15.1,207.0,8.0,65.0
2026-01-17T05:00,20.0,83,7.4,1012.3,100,25.9,42.4,14.9,239.0,8.4,64.0
2026-01-17T06:00,19.6,86,7.6,1012.4,98,25.3,41.6,25.7,427.0,9.4,51.0
2026-01-17T07:00,19.3,87,7.7,1012.9,95,28.9,45.6,40.1,691.0,10.9,35.0
2026-01-17T08:00,19.5,83,6.8,1013.8,92,37.6,53.8,46.9,836.0,12.7,30.0
2026-01-17T09:00,20.8,75,5.2,1014.3,88,41.6,54.1,38.7,740.0,15.4,49.0
2026-01-17T10:00,22.7,68,5.7,1014.9,86,33.3,55.4,23.0,525.0,18.5,80.0
2026-01-17T11:00,23.8,65,8.1,1015.2,83,30.7,80.6,10.6,352.0,20.2,105.0
2026-01-17T12:00,25.0,56,9.6,1014.2,82,29.9,82.2,6.0,284.0,19.4,116.0
2026-01-17T13:00,25.4,52,12.0,1013.2,82,29.6,80.1,4.7,258.0,17.2,121.0
2026-01-17T14:00,25.2,51,13.0,1012.1,83,29.4,80.3,4.6,253.0,15.5,122.0
2026-01-17T15:00,25.1,50,12.7,1011.2,84,28.8,79.9,4.3,233.0,15.1,119.0
2026-01-17T16:00,24.5,52,12.2,1010.8,85,27.6,77.1,5.1,234.0,15.2,113.0
2026-01-17T17:00,23.9,53,11.8,1010.9,86,26.6,73.1,9.6,336.0,17.7,104.0
2026-01-17T18:00,23.0,60,11.0,1010.8,87,24.9,59.0,18.6,636.0,17.1,89.0
2026-01-17T19:00,22.2,65,8.8,1011.3,88,26.0,48.5,31.0,1037.0,16.4,68.0
2026-01-17T20:00,21.6,68,7.5,1011.8,88,26.8,44.1,40.9,1333.0,15.8,52.0
2026-01-17T21:00,21.2,70,6.5,1011.8,88,27.4,41.1,45.9,1417.0,15.7,44.0
2026-01-17T22:00,20.8,72,6.5,1011.9,88,27.8,39.3,48.3,1396.0,15.7,40.0
2026-01-17T23:00,20.0,74,4.0,1012.3,87,28.2,38.2,48.8,1381.0,15.5,38.0
2026-01-18T00:00,19.9,74,3.9,1011.7,87,28.1,37.6,47.1,1443.0,14.6,38.0
2026-01-18T01:00,19.2,75,4.8,1011.5,87,28.1,38.1,43.5,1512.0,13.3,39.0
2026-01-18T02:00,18.7,77,4.1,1011.1,86,28.1,38.9,39.8,1488.0,12.4,40.0
2026-01-18T03:00,18.2,79,3.1,1010.7,86,27.9,39.1,35.9,1252.0,12.1,39.0
2026-01-18T04:00,17.8,80,4.6,1010.4,86,27.6,38.8,31.9,922.0,12.2,36.0
2026-01-18T05:00,17.2,84,6.0,1010.5,86,33.9,47.0,35.8,754.0,13.1,23.0
2026-01-18T06:00,17.2,84,6.0,1010.9,87,35.6,49.1,37.9,925.0,13.0,15.0
2026-01-18T07:00,17.0,85,6.0,1011.7,88,42.5,56.0,40.4,1258.0,13.2,5.0
2026-01-18T08:00,16.8,85,6.9,1012.6,89,56.2,72.4,39.9,1473.0,16.0,7.0
2026-01-18T09:00,18.1,79,6.4,1013.3,91,56.2,70.8,33.6,1449.0,24.5,33.0
2026-01-18T10:00,20.8,66,5.1,1013.6,92,44.0,68.7,24.2,1309.0,35.6,72.0
2026-01-18T11:00,22.4,60,5.5,1014.1,93,33.5,69.6,16.4,1138.0,42.7,104.0
2026-01-18T12:00,23.3,56,5.1,1013.4,93,32.8,77.1,11.8,937.0,42.0,122.0
2026-01-18T13:00,23.7,53,6.8,1012.5,93,31.3,72.4,8.9,707.0,37.3,133.0
2026-01-18T14:00,23.6,54,8.6,1011.7,94,29.5,67.5,7.4,535.0,33.3,139.0
2026-01-18T15:00,23.5,56,9.2,1011.3,94,27.9,61.0,7.0,446.0,32.4,143.0
